id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
M3U7BqZ9/,M3U7BqZ977,77,76,"Substitution, Villarreal. Samu Castillejo replaces Alexandre Pato.",7,NA,1,Villarreal,Barcelona,NA,NA,samu castillejo,alexandre pato,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ978,78,77,Foul by Samu Castillejo (Villarreal).,3,NA,1,Villarreal,Barcelona,samu castillejo,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ979,79,77,Sergi Roberto (Barcelona) wins a free kick in the attacking half.,8,NA,2,Barcelona,Villarreal,sergi roberto,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ980,80,78,Bruno (Villarreal) wins a free kick in the defensive half.,8,NA,1,Villarreal,Barcelona,bruno,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ981,81,78,Foul by Denis Suarez (Barcelona).,3,NA,2,Barcelona,Villarreal,denis suarez,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ982,82,78,Sergi Roberto (Barcelona) is shown the yellow card.,4,NA,2,Barcelona,Villarreal,sergi roberto,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ983,83,78,Nicola Sansone (Villarreal) is shown the yellow card.,4,NA,1,Villarreal,Barcelona,nicola sansone,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ984,84,79,Foul by Roberto Soriano (Villarreal).,3,NA,1,Villarreal,Barcelona,roberto soriano,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ985,85,79,Sergio Busquets (Barcelona) wins a free kick in the defensive half.,8,NA,2,Barcelona,Villarreal,sergio busquets,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ986,86,80,"Corner,  Barcelona. Conceded by Jaume Costa.",2,NA,2,Barcelona,Villarreal,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ987,87,81,Foul by Neymar (Barcelona).,3,NA,2,Barcelona,Villarreal,neymar,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ988,88,81,Roberto Soriano (Villarreal) wins a free kick in the defensive half.,8,NA,1,Villarreal,Barcelona,roberto soriano,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ989,89,82,(Villarreal) wins a free kick in the defensive half.,8,NA,1,Villarreal,Barcelona,,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ991,91,83,Gerard Pique (Barcelona) is shown the yellow card.,4,NA,2,Barcelona,Villarreal,gerard pique,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ992,92,83,"Substitution, Villarreal. Rodri replaces Roberto Soriano.",7,NA,1,Villarreal,Barcelona,NA,NA,rodri,roberto soriano,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ993,93,84,"Attempt missed. Arda Turan (Barcelona) header from the centre of the box is close, but misses to the left. Assisted by Neymar with a cross.",1,12,2,Barcelona,Villarreal,arda turan,neymar,NA,NA,8,2,0,3,3,2,1,0
M3U7BqZ9/,M3U7BqZ994,94,85,Foul by Samu Castillejo (Villarreal).,3,NA,1,Villarreal,Barcelona,samu castillejo,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ995,95,85,Sergi Roberto (Barcelona) wins a free kick in the defensive half.,8,NA,2,Barcelona,Villarreal,sergi roberto,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ996,96,85,Foul by Arda Turan (Barcelona).,3,NA,2,Barcelona,Villarreal,arda turan,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ997,97,85,Mateo Musacchio (Villarreal) wins a free kick in the defensive half.,8,NA,1,Villarreal,Barcelona,mateo musacchio,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9100,100,87,"Substitution, Villarreal. Alvaro Gonzalez replaces Mateo Musacchio because of an injury.",7,NA,1,Villarreal,Barcelona,NA,NA,alvaro gonzalez,mateo musacchio,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9101,101,89,Foul by Samu Castillejo (Villarreal).,3,NA,1,Villarreal,Barcelona,samu castillejo,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9102,102,89,Lionel Messi (Barcelona) wins a free kick in the attacking half.,8,NA,2,Barcelona,Villarreal,lionel messi,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9103,103,90,"Goal!  Villarreal 1, Barcelona 1. Lionel Messi (Barcelona) from a free kick with a left footed shot to the top left corner.",1,NA,2,Barcelona,Villarreal,lionel messi,NA,NA,NA,12,1,1,19,2,0,4,0
M3U7BqZ9/,M3U7BqZ9104,104,91,"Corner,  Villarreal. Conceded by Neymar.",2,NA,1,Villarreal,Barcelona,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9105,105,92,Foul by Denis Suarez (Barcelona).,3,NA,2,Barcelona,Villarreal,denis suarez,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9106,106,92,Jaume Costa (Villarreal) wins a free kick in the defensive half.,8,NA,1,Villarreal,Barcelona,jaume costa,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9107,107,93,Foul by Luis Suarez (Barcelona).,3,NA,2,Barcelona,Villarreal,luis suarez,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9108,108,93,Sergio Asenjo (Villarreal) wins a free kick in the defensive half.,8,NA,1,Villarreal,Barcelona,sergio asenjo,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9109,109,94,Foul by Jaume Costa (Villarreal).,3,NA,1,Villarreal,Barcelona,jaume costa,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9110,110,94,Lionel Messi (Barcelona) wins a free kick in the attacking half.,8,NA,2,Barcelona,Villarreal,lionel messi,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
M3U7BqZ9/,M3U7BqZ9111,111,94,Second yellow card to Jaume Costa (Villarreal) for a bad foul.,5,14,1,Villarreal,Barcelona,jaume costa,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki3,3,2,Darwin Machis (Leganes) wins a free kick in the defensive half.,8,NA,2,Leganes,Real Betis,darwin machis,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
noxeEoki/,noxeEoki4,4,2,Foul by Rafa Navarro (Real Betis).,3,NA,1,Real Betis,Leganes,rafa navarro,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki5,5,3,Bustinza (Leganes) wins a free kick in the defensive half.,8,NA,2,Leganes,Real Betis,bustinza,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
noxeEoki/,noxeEoki6,6,3,Foul by Antonio Sanabria (Real Betis).,3,NA,1,Real Betis,Leganes,antonio sanabria,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki7,7,5,"Offside, Leganes. Pablo Insua tries a through ball, but Darwin Machis is caught offside.",9,13,2,Leganes,Real Betis,darwin machis,pablo insua,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki8,8,6,Attempt saved. Unai Lopez (Leganes) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Guerrero.,1,12,2,Leganes,Real Betis,unai lopez,guerrero,NA,NA,4,1,0,11,1,1,1,0
noxeEoki/,noxeEoki9,9,6,Dani Ceballos (Real Betis) wins a free kick in the defensive half.,8,NA,1,Real Betis,Leganes,dani ceballos,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
noxeEoki/,noxeEoki10,10,6,Foul by David Timor (Leganes).,3,NA,2,Leganes,Real Betis,david timor,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki11,11,8,Attempt missed. Darwin Machis (Leganes) left footed shot from the left side of the box misses to the right. Assisted by David Timor.,1,12,2,Leganes,Real Betis,darwin machis,david timor,NA,NA,9,2,0,9,2,1,1,0
noxeEoki/,noxeEoki12,12,9,"Offside, Real Betis. Riza Durmisi tries a through ball, but Ruben Castro is caught offside.",9,13,1,Real Betis,Leganes,ruben castro,riza durmisi,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki13,13,11,"Corner,  Real Betis. Conceded by Bustinza.",2,NA,1,Real Betis,Leganes,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki14,14,14,Antonio Sanabria (Real Betis) wins a free kick in the attacking half.,8,NA,1,Real Betis,Leganes,antonio sanabria,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
noxeEoki/,noxeEoki15,15,14,Foul by Martin Mantovani (Leganes).,3,NA,2,Leganes,Real Betis,martin mantovani,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki16,16,14,Martin Mantovani (Leganes) is shown the yellow card for a bad foul.,4,NA,2,Leganes,Real Betis,martin mantovani,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
noxeEoki/,noxeEoki17,17,15,Attempt missed. Riza Durmisi (Real Betis) left footed shot from outside the box is just a bit too high from a direct free kick.,1,NA,1,Real Betis,Leganes,riza durmisi,NA,NA,NA,1,2,0,15,2,0,4,0
